Label,Text
0,"Subject: Application Status – UI/UX Designer at Google

Dear Jordan Brown,

Although your background is strong, we’ve chosen to move forward with other candidates for the UI/UX Designer role.
Please stay connected with us for future opportunities.

Warm regards,

David Chen
Google Talent Acquisition"
1,"Subject: Interview Success – Data Analyst at Meta

Hi Alex Brown,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a Data Analyst at Meta.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Sincerely,

Sophie Patel
People & Culture – Meta"
0,"Subject: Regarding Your Interview – IT Support Specialist Role

Dear Taylor Brown,

Although your background is strong, we’ve chosen to move forward with other candidates for the IT Support Specialist role.
Please stay connected with us for future opportunities.

Warm regards,

Olivia Lewis
Atlassian Talent Acquisition"
1,"Subject: Interview Success – UI/UX Designer at Adobe

Hi Taylor Johnson,

After a detailed evaluation process, you’ve emerged as the final candidate for the UI/UX Designer role at Adobe.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Warm regards,

Emily Thompson
Adobe Hiring Team"
1,"Subject: Interview Success – Product Manager at Google

Hi Alex Walker,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a Product Manager at Google.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Cheers,

Amanda Lee
People & Culture – Google"
1,"Subject: Interview Success – DevOps Engineer at IBM

Jordan Smith,

We’d like to formally offer you the DevOps Engineer position at IBM.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Warm regards,

Emily Thompson
IBM Team"
0,"Subject: Interview Decision – DevOps Engineer at Adobe

Dear Casey Lee,

After completing our review, we regret to inform you that we won’t be proceeding with your candidacy.
Thank you for the effort you put into the process.

Best regards,

Sophie Patel
Careers Team – Adobe"
1,"Subject: Interview Success – Product Manager at Oracle

Taylor Walker,

We’d like to formally offer you the Product Manager position at Oracle.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Warm regards,

Emily Thompson
Oracle Team"
1,"Subject: Interview Success – Product Manager at Amazon

Dear Sydney Lee,

You’re in! The role of Product Manager at Amazon is yours.

Next steps will include your offer package and our onboarding guide.

Best regards,

Liam Nguyen
Amazon Onboarding Desk"
0,"Subject: Interview Outcome – Google

Dear Casey Johnson,

Although your background is strong, we’ve chosen to move forward with other candidates for the AI Researcher role.
Please stay connected with us for future opportunities.

Warm regards,

Sophie Patel
Google Talent Acquisition"
1,"Subject: Interview Success – IT Support Specialist at IBM

Morgan Johnson,

We’d like to formally offer you the IT Support Specialist position at IBM.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Cheers,

Sophie Patel
IBM Team"
0,"Subject: Application Status – Frontend Developer at Cisco

Hi Casey Smith,

Unfortunately, you were not selected for the Frontend Developer position.
We appreciate the opportunity to learn about your experience and encourage you to explore future openings.

Best wishes,

Emily Thompson
HR – Cisco"
0,"Subject: Recruitment Update – Adobe

Dear Sydney Lee,

Thank you for taking the time to interview for the Cybersecurity Analyst role at Adobe.
After careful consideration, we regret to inform you that we have decided not to proceed with your application.

Warm regards,

Mia Robinson
Adobe Recruitment Team"
0,"Subject: Interview Decision – Product Manager at Atlassian

Hi Jordan Johnson,

Following the final stage of interviews, we regret to inform you that you were not selected for the Product Manager role.
We hope you’ll consider applying to future openings.

Cheers,

Emily Thompson
Atlassian Hiring Team"
1,"Subject: Interview Success – Data Analyst at IBM

Dear Alex Johnson,

Great news! Good news!

You're joining us as our next Data Analyst at IBM.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Best regards,

Amanda Lee
Recruitment Office – IBM"
1,"Subject: Interview Success – Software Engineer at Google

Hi Morgan Walker,

After a detailed evaluation process, you’ve emerged as the final candidate for the Software Engineer role at Google.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Sincerely,

Emily Thompson
Google Hiring Team"
0,"Your application to Data Scientist [74315] at Onward Play
͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ 
 
Michael Gary Scott
Your update from Onward Play
Onward Play 
Data Scientist [74315]
Onward Play · San Jose, California, United States
Applied on Apr 3
Thank you for your interest in the Data Scientist [74315] position at Onward Play in San Jose, California, United States. Unfortunately, we will not be moving forward with your application, but we appreciate your time and interest in Onward Play.
Regards,
Onward Play"
1,"Subject: Interview Success – Product Manager at Atlassian

Dear Taylor Walker,

Great news! Good news!

You're joining us as our next Product Manager at Atlassian.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Sincerely,

David Chen
Recruitment Office – Atlassian"
1,"Subject: Interview Success – UI/UX Designer at Adobe

Hi Alex Johnson,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of UI/UX Designer.

Expect formal documents from HR soon.

Warm regards,

Liam Nguyen
Recruitment – Adobe"
1,"Subject: Interview Success – UI/UX Designer at Adobe

Dear Casey Johnson,

Great news! Good news!

You're joining us as our next UI/UX Designer at Adobe.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Sincerely,

Emily Thompson
Recruitment Office – Adobe"
1,"Subject: Interview Success – DevOps Engineer at IBM

Dear Sydney Lee,

Great news! Good news!

You're joining us as our next DevOps Engineer at IBM.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Best regards,

Sophie Patel
Recruitment Office – IBM"
1,"Subject: Interview Success – AI Researcher at Microsoft

Taylor Smith,

We’d like to formally offer you the AI Researcher position at Microsoft.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Warm regards,

Amanda Lee
Microsoft Team"
1,"Subject: Interview Success – DevOps Engineer at Meta

Hi Alex Brown,

After a detailed evaluation process, you’ve emerged as the final candidate for the DevOps Engineer role at Meta.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Best regards,

David Chen
Meta Hiring Team"
0,"Subject: Interview Decision – DevOps Engineer at Amazon

Hi Alex Brown,

Following the final stage of interviews, we regret to inform you that you were not selected for the DevOps Engineer role.
We hope you’ll consider applying to future openings.

Kindly,

Liam Nguyen
Amazon Hiring Team"
1,"Subject: Interview Success – AI Researcher at IBM

Hi Morgan Brown,

After a detailed evaluation process, you’ve emerged as the final candidate for the AI Researcher role at IBM.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Cheers,

Sophie Patel
IBM Hiring Team"
0,"Hi Michael Gary Scott,
Thank you for your interest in Spring Health and the time you’ve invested in applying for the Data and Systems Associate, Customer Success Operations position. Unfortunately we won’t be moving forward with your application, but we sincerely thank you for the opportunity to learn more about your skills and accomplishments.
We hope this finds you one step closer to your next big employment “yes,” and that you continue to achieve amazing things throughout your career. Please keep Spring Health in mind as you continue your job search. We encourage you to apply again if a position comes available that meets your qualifications and keep up with with the latest mental health news and updates:"
1,"Subject: Interview Success – Software Engineer at Meta

Hi Morgan Johnson,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of Software Engineer.

Expect formal documents from HR soon.

Cheers,

David Chen
Recruitment – Meta"
0,"Subject: Interview Decision – AI Researcher at Oracle

Hi Casey Walker,

We enjoyed speaking with you but will not be offering you the position of AI Researcher at this time.
We appreciate your time and wish you well in your career journey.

Kindly,

Emily Thompson
Oracle People Operations"
1,"Subject: Interview Success – Software Engineer at Adobe

Dear Sydney Lee,

You’re in! The role of Software Engineer at Adobe is yours.

Next steps will include your offer package and our onboarding guide.

Best regards,

Liam Nguyen
Adobe Onboarding Desk"
1,"Subject: Interview Success – IT Support Specialist at Adobe

Hi Casey Smith,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of IT Support Specialist.

Expect formal documents from HR soon.

Warm regards,

Sophie Patel
Recruitment – Adobe"
0,"Subject: Application Status – Software Engineer at Meta

Dear Jordan Walker,

Thank you for taking the time to interview for the Software Engineer role at Meta.
After careful consideration, we regret to inform you that we have decided not to proceed with your application.

Kind regards,

Mia Robinson
Meta Recruitment Team"
1,"Subject: Interview Success – Data Analyst at Atlassian

Morgan Smith,

We’d like to formally offer you the Data Analyst position at Atlassian.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Kindly,

Sophie Patel
Atlassian Team"
0,"Hi Michael Gary Scott,
Thank you for your interest in Carvana! Unfortunately, we have decided not to proceed with your candidacy for the current Data Scientist, Predictive Modeling opening.
We received many qualified applicants and have decided to move ahead with other candidates whom we feel are a better match for this particular position.
Please keep an eye on our job board for future opportunities that may be of interest to you. Thanks again for your interest in Carvana and we wish you the best of luck in your search! 
Regards,
Carvana"
1,"Subject: Offer Confirmation – DevOps Engineer at Microsoft

Hi Sydney Brown,

We're thrilled to welcome you to the Microsoft family! Your application, assessments, and interview rounds were highly rated.
You'll be joining us as a DevOps Engineer. Our HR will be in contact to finalize details.

Warm regards,

Emily Thompson
Microsoft Talent Acquisition"
1,"Subject: Interview Success – DevOps Engineer at Adobe

Dear Sydney Brown,

Great news! Good news!

You're joining us as our next DevOps Engineer at Adobe.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Kindly,

Sophie Patel
Recruitment Office – Adobe"
0,"Subject: Interview Decision – Product Manager at Amazon

Hi Taylor Brown,

Following the final stage of interviews, we regret to inform you that you were not selected for the Product Manager role.
We hope you’ll consider applying to future openings.

Cheers,

David Chen
Amazon Hiring Team"
0,"Subject: Application Status – Data Analyst at Amazon

Hello Jordan Lee,

We truly appreciate your interest in joining Amazon as a Data Analyst.
After thorough evaluation, we will not be extending an offer at this time.
We wish you all the best in your career journey.

Kind regards,

Jordan Kim
People & Culture – Amazon"
0,"Subject: Interview Decision – Product Manager at Adobe

Dear Taylor Lee,

After completing our review, we regret to inform you that we won’t be proceeding with your candidacy.
Thank you for the effort you put into the process.

Kindly,

Amanda Lee
Careers Team – Adobe"
1,"Subject: Interview Success – Product Manager at Adobe

Dear Alex Lee,

Great news! Good news!

You're joining us as our next Product Manager at Adobe.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Best regards,

Liam Nguyen
Recruitment Office – Adobe"
1,"Subject: Interview Success – Product Manager at Microsoft

Jordan Smith,

We’d like to formally offer you the Product Manager position at Microsoft.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Warm regards,

Amanda Lee
Microsoft Team"
1,"Subject: Interview Success – IT Support Specialist at Amazon

Casey Brown,

We’d like to formally offer you the IT Support Specialist position at Amazon.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Cheers,

David Chen
Amazon Team"
0,"Subject: Regarding Your Interview – AI Researcher Role

Hi Taylor Smith,

Unfortunately, you were not selected for the AI Researcher position.
We appreciate the opportunity to learn about your experience and encourage you to explore future openings.

Sincerely,

Jordan Kim
HR – Oracle"
0,"Hi Michael Gary Scott,
 
Thank you for your application to Kodiak Robotics. We regret to inform you that this role has been closed.
 
We appreciate your interest in Kodiak Robotics and wish you success in your job search.
 
Best,
The Kodiak Robotics Recruiting Team"
0,"Subject: Interview Decision – Software Engineer at Google

Hi Sydney Smith,

We enjoyed speaking with you but will not be offering you the position of Software Engineer at this time.
We appreciate your time and wish you well in your career journey.

Best regards,

Amanda Lee
Google People Operations"
0,"Subject: Interview Decision – Product Manager at Adobe

Hello Casey Smith,

Unfortunately, we’ve chosen to move forward with other applicants at this time. Your interview for Product Manager at Adobe was appreciated.

Kindly,

Sophie Patel
Adobe Recruitment"
0,"Subject: Interview Decision – Software Engineer at Atlassian

Hi Morgan Lee,

We enjoyed speaking with you but will not be offering you the position of Software Engineer at this time.
We appreciate your time and wish you well in your career journey.

Warm regards,

David Chen
Atlassian People Operations"
0,"Subject: Interview Decision – Data Analyst at Amazon

Hello Sydney Smith,

Unfortunately, we’ve chosen to move forward with other applicants at this time. Your interview for Data Analyst at Amazon was appreciated.

Cheers,

Sophie Patel
Amazon Recruitment"
1,"Subject: Interview Success – Software Engineer at Google

Hi Alex Lee,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of Software Engineer.

Expect formal documents from HR soon.

Warm regards,

Emily Thompson
Recruitment – Google"
0,"Subject: Interview Decision – Software Engineer at Atlassian

Dear Casey Brown,

We appreciate your application for the Software Engineer position. After careful review, we've decided to proceed with another candidate.

Thanks again for your interest in Atlassian.

Sincerely,

David Chen
Atlassian Recruiting Office"
1,"Subject: Interview Success – DevOps Engineer at Amazon

Dear Jordan Lee,

Great news! Good news!

You're joining us as our next DevOps Engineer at Amazon.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Best regards,

Amanda Lee
Recruitment Office – Amazon"
0,"Subject: Interview Decision – AI Researcher at Amazon

Dear Sydney Walker,

We appreciate your application for the AI Researcher position. After careful review, we've decided to proceed with another candidate.

Thanks again for your interest in Amazon.

Warm regards,

Sophie Patel
Amazon Recruiting Office"
1,"Subject: Interview Success – AI Researcher at Oracle

Hi Sydney Johnson,

After a detailed evaluation process, you’ve emerged as the final candidate for the AI Researcher role at Oracle.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Warm regards,

Sophie Patel
Oracle Hiring Team"
1,"Subject: Interview Success – IT Support Specialist at Atlassian

Dear Sydney Walker,

You’re in! The role of IT Support Specialist at Atlassian is yours.

Next steps will include your offer package and our onboarding guide.

Kindly,

Liam Nguyen
Atlassian Onboarding Desk"
1,"Subject: Interview Success – IT Support Specialist at Amazon

Dear Sydney Walker,

You’re in! The role of IT Support Specialist at Amazon is yours.

Next steps will include your offer package and our onboarding guide.

Sincerely,

David Chen
Amazon Onboarding Desk"
1,"Subject: Interview Success – Data Analyst at Amazon

Hi Jordan Smith,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of Data Analyst.

Expect formal documents from HR soon.

Kindly,

Amanda Lee
Recruitment – Amazon"
1,"Subject: Interview Success – Data Analyst at Google

Hi Morgan Smith,

After a detailed evaluation process, you’ve emerged as the final candidate for the Data Analyst role at Google.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Sincerely,

Amanda Lee
Google Hiring Team"
0,"We have an update on your Pycube, Inc. application
 
	Michael Gary Scott
Your update from Pycube, Inc.
Pycube, Inc. 
Data Analyst Intern
Applied on March 8, 2023
Thank you for your interest in the Data Analyst Intern position at Pycube, Inc. in Sterling, Virginia, United States. Unfortunately, we will not be moving forward with your application, but we appreciate your time and interest in Pycube, Inc..
Regards,
Pycube, Inc."
0,"Subject: Interview Decision – Software Engineer at Microsoft

Dear Alex Lee,

We appreciate your application for the Software Engineer position. After careful review, we've decided to proceed with another candidate.

Thanks again for your interest in Microsoft.

Kindly,

Emily Thompson
Microsoft Recruiting Office"
0,"Subject: Interview Outcome – Amazon

Hi Sydney Brown,

Unfortunately, you were not selected for the Cloud Engineer position.
We appreciate the opportunity to learn about your experience and encourage you to explore future openings.

Kind regards,

Mia Robinson
HR – Amazon"
1,"Subject: Interview Success – Product Manager at Amazon

Dear Sydney Walker,

You’re in! The role of Product Manager at Amazon is yours.

Next steps will include your offer package and our onboarding guide.

Cheers,

David Chen
Amazon Onboarding Desk"
1,"Subject: Interview Success – DevOps Engineer at IBM

Hi Taylor Smith,

After a detailed evaluation process, you’ve emerged as the final candidate for the DevOps Engineer role at IBM.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Warm regards,

Emily Thompson
IBM Hiring Team"
1,"Subject: Interview Success – UI/UX Designer at Adobe

Dear Morgan Johnson,

You’re in! The role of UI/UX Designer at Adobe is yours.

Next steps will include your offer package and our onboarding guide.

Sincerely,

Liam Nguyen
Adobe Onboarding Desk"
0,"Subject: Interview Decision – AI Researcher at Atlassian

Dear Morgan Smith,

We appreciate your application for the AI Researcher position. After careful review, we've decided to proceed with another candidate.

Thanks again for your interest in Atlassian.

Warm regards,

Sophie Patel
Atlassian Recruiting Office"
1,"Subject: Interview Success – Product Manager at Google

Dear Casey Johnson,

You’re in! The role of Product Manager at Google is yours.

Next steps will include your offer package and our onboarding guide.

Cheers,

David Chen
Google Onboarding Desk"
1,"Subject: Interview Success – IT Support Specialist at Atlassian

Dear Sydney Walker,

Great news! Good news!

You're joining us as our next IT Support Specialist at Atlassian.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Warm regards,

Liam Nguyen
Recruitment Office – Atlassian"
0,"Subject: Final Decision – AI Researcher at Amazon

Dear Sydney Smith,

Thank you for taking the time to interview for the AI Researcher role at Amazon.
After careful consideration, we regret to inform you that we have decided not to proceed with your application.

Kind regards,

Emily Thompson
Amazon Recruitment Team"
0,"Subject: Interview Decision – IT Support Specialist at Google

Dear Casey Lee,

After completing our review, we regret to inform you that we won’t be proceeding with your candidacy.
Thank you for the effort you put into the process.

Warm regards,

Emily Thompson
Careers Team – Google"
1,"Subject: Interview Success – AI Researcher at Microsoft

Hi Morgan Lee,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a AI Researcher at Microsoft.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Kindly,

Liam Nguyen
People & Culture – Microsoft"
1,"Subject: Interview Success – UI/UX Designer at Atlassian

Dear Alex Lee,

You’re in! The role of UI/UX Designer at Atlassian is yours.

Next steps will include your offer package and our onboarding guide.

Warm regards,

David Chen
Atlassian Onboarding Desk"
1,"Subject: Interview Success – AI Researcher at Amazon

Hi Sydney Lee,

You’ve passed every interview round and impressed each of our panel members. We’d be honoured to welcome you as a AI Researcher at Telstra.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Cheers,

Amanda Lee
People & Culture – Telstra"
1,"Subject: Interview Success – IT Support Specialist at Amazon

Dear Sydney Lee,

You’re in! The role of IT Support Specialist at Amazon is yours.

Next steps will include your offer package and our onboarding guide.

Warm regards,

Liam Nguyen
Amazon Onboarding Desk"
0,"Subject: Regarding Your Interview – DevOps Engineer Role

Dear Taylor Brown,

Thank you for taking the time to interview for the DevOps Engineer role at Oracle.
After careful consideration, we regret to inform you that we have decided not to proceed with your application.

Sincerely,

Mia Robinson
Oracle Recruitment Team"
0,"Subject: Interview Decision – DevOps Engineer at Adobe

Hi Sydney Smith,

Following the final stage of interviews, we regret to inform you that you were not selected for the DevOps Engineer role.
We hope you’ll consider applying to future openings.

Warm regards,

Sophie Patel
Adobe Hiring Team"
1,"Subject: Interview Success – Product Manager at Adobe

Hi Jordan Lee,

After a detailed evaluation process, you’ve emerged as the final candidate for the Product Manager role at Adobe.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Kindly,

Amanda Lee
Adobe Hiring Team"
0,"Subject: Interview Decision – AI Researcher at Oracle

Hi Alex Johnson,

We enjoyed speaking with you but will not be offering you the position of AI Researcher at this time.
We appreciate your time and wish you well in your career journey.

Best regards,

Emily Thompson
Oracle People Operations"
1,"Subject: Interview Success – DevOps Engineer at Google

Hi Alex Brown,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a DevOps Engineer at Google.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Kindly,

Amanda Lee
People & Culture – Google"
1,"Subject: Interview Success – Product Manager at Google

Hi Casey Smith,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of Product Manager.

Expect formal documents from HR soon.

Warm regards,

Emily Thompson
Recruitment – Google"
1,"Subject: Interview Success – UI/UX Designer at Adobe

Dear Casey Lee,

You’re in! The role of UI/UX Designer at Adobe is yours.

Next steps will include your offer package and our onboarding guide.

Best regards,

David Chen
Adobe Onboarding Desk"
0,"Subject: Interview Decision – Product Manager at Google

Hi Morgan Walker,

Following the final stage of interviews, we regret to inform you that you were not selected for the Product Manager role.
We hope you’ll consider applying to future openings.

Warm regards,

Emily Thompson
Google Hiring Team"
0,"Subject: Interview Decision – UI/UX Designer at Adobe

Hi Alex Brown,

We enjoyed speaking with you but will not be offering you the position of UI/UX Designer at this time.
We appreciate your time and wish you well in your career journey.

Kindly,

Sophie Patel
Adobe People Operations"
1,"Subject: Interview Success – Data Analyst at Adobe

Dear Morgan Brown,

Great news! Good news!

You're joining us as our next Data Analyst at Adobe.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Cheers,

Liam Nguyen
Recruitment Office – Adobe"
1,"Subject: Interview Success – DevOps Engineer at IBM

Hi Casey Smith,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of DevOps Engineer.

Expect formal documents from HR soon.

Best regards,

Emily Thompson
Recruitment – IBM"
1,"Subject: Interview Success – IT Support Specialist at Oracle

Sydney Johnson,

We’d like to formally offer you the IT Support Specialist position at Oracle.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Sincerely,

Amanda Lee
Oracle Team"
0,"Subject: Interview Decision – UI/UX Designer at Oracle

Hello Taylor Walker,

Unfortunately, we’ve chosen to move forward with other applicants at this time. Your interview for UI/UX Designer at Oracle was appreciated.

Warm regards,

Liam Nguyen
Oracle Recruitment"
0,"Subject: Regarding Your Interview – Cloud Engineer Role

Hello Morgan Walker,

We truly appreciate your interest in joining Atlassian as a Cloud Engineer.
After thorough evaluation, we will not be extending an offer at this time.
We wish you all the best in your career journey.

Kind regards,

Amanda Lee
People & Culture – Atlassian"
1,"Subject: Interview Success – Software Engineer at Google

Hi Taylor Brown,

After a detailed evaluation process, you’ve emerged as the final candidate for the Software Engineer role at Google.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Best regards,

Sophie Patel
Google Hiring Team"
0,"Subject: Interview Outcome – Adobe

Dear Sydney Walker,

Thank you for taking the time to interview for the AI Researcher role at Adobe.
After careful consideration, we regret to inform you that we have decided not to proceed with your application.

Warm regards,

Olivia Lewis
Adobe Recruitment Team"
1,"Subject: Interview Success – Data Analyst at IBM

Morgan Johnson,

We’d like to formally offer you the Data Analyst position at IBM.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Warm regards,

Sophie Patel
IBM Team"
0,"Subject: Regarding Your Interview – IT Support Specialist Role

Hello Alex Johnson,

We truly appreciate your interest in joining Microsoft as a IT Support Specialist.
After thorough evaluation, we will not be extending an offer at this time.
We wish you all the best in your career journey.

Sincerely,

Daniel Garcia
People & Culture – Microsoft"
1,"Subject: Interview Success – UI/UX Designer at Amazon

Hi Jordan Brown,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of UI/UX Designer.

Expect formal documents from HR soon.

Best regards,

Emily Thompson
Recruitment – Amazon"
1,"Subject: Interview Success – AI Researcher at Meta

Hi Taylor Walker,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of AI Researcher.

Expect formal documents from HR soon.

Kindly,

David Chen
Recruitment – Meta"
0,"Dear Michael Gary Scott ,
Thank you for submitting your application for the position of Business Intelligence Analyst - Santa Clara, CA , in Santa Clara,CA location.
After careful review, we regret to inform you that we will not be considering your profile further for this position.
As we regularly publish new job openings, we kindly invite you to visit the Career section on our website again soon. We encourage you to apply for any open roles that may be a good fit for your background and experience.
If you have applied for multiple jobs at Applied Materials, please login to the Applied Materials Career Site to view your progress for each job requisition.
We thank you for your interest in Applied Materials and wish you all the best in your career.
Regards,
Talent Acquisition Department"
0,"Subject: Interview Decision – Data Analyst at Meta

Hi Alex Smith,

Following the final stage of interviews, we regret to inform you that you were not selected for the Data Analyst role.
We hope you’ll consider applying to future openings.

Cheers,

Sophie Patel
Meta Hiring Team"
1,"Subject: Interview Success – Software Engineer at Meta

Dear Alex Brown,

You’re in! The role of Software Engineer at Meta is yours.

Next steps will include your offer package and our onboarding guide.

Sincerely,

Amanda Lee
Meta Onboarding Desk"
0,"Subject: Interview Decision – IT Support Specialist at Amazon

Hello Jordan Lee,

Unfortunately, we’ve chosen to move forward with other applicants at this time. Your interview for IT Support Specialist at Amazon was appreciated.

Cheers,

David Chen
Amazon Recruitment"
1,"Subject: Interview Success – Data Analyst at Google

Hi Sydney Johnson,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a Data Analyst at Google.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Best regards,

Amanda Lee
People & Culture – Google"
1,"Subject: Interview Success – Software Engineer at Microsoft

Hi Casey Smith,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a Software Engineer at Microsoft.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Kindly,

Sophie Patel
People & Culture – Microsoft"
0,"Subject: Interview Decision – DevOps Engineer at Microsoft

Dear Sydney Lee,

After completing our review, we regret to inform you that we won’t be proceeding with your candidacy.
Thank you for the effort you put into the process.

Warm regards,

Sophie Patel
Careers Team – Microsoft"
0,"Subject: Interview Decision – Software Engineer at Meta

Dear Casey Walker,

We appreciate your application for the Software Engineer position. After careful review, we've decided to proceed with another candidate.

Thanks again for your interest in Meta.

Best regards,

David Chen
Meta Recruiting Office"
0,"Subject: Application Status – Data Analyst at Microsoft

Hi Sydney Smith,

Unfortunately, you were not selected for the Data Analyst position.
We appreciate the opportunity to learn about your experience and encourage you to explore future openings.

Kind regards,

Liam Nguyen
HR – Microsoft"
1,"Subject: Interview Success – UI/UX Designer at Atlassian

Hi Sydney Johnson,

After a detailed evaluation process, you’ve emerged as the final candidate for the UI/UX Designer role at Atlassian.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Best regards,

Amanda Lee
Atlassian Hiring Team"
0,"Subject: Interview Decision – AI Researcher at Microsoft

Hi Alex Johnson,

We enjoyed speaking with you but will not be offering you the position of AI Researcher at this time.
We appreciate your time and wish you well in your career journey.

Warm regards,

Emily Thompson
Microsoft People Operations"
1,"Subject: Offer Confirmation – Data Analyst at Oracle

Hello Jordan Walker,

You’ve successfully completed the process. You made it!

You passed all interview stages and have officially been selected for the Data Analyst role at Oracle.

- Final feedback: Excellent fit
- Offer package: Incoming
- Start date: Flexible

Cheers,
Sophie Patel
Oracle Careers"
0,"Subject: Interview Decision – Software Engineer at Google

Hello Casey Brown,

Unfortunately, we’ve chosen to move forward with other applicants at this time. Your interview for Software Engineer at Google was appreciated.

Sincerely,

Sophie Patel
Google Recruitment"
0,"Subject: Interview Decision – Software Engineer at Amazon

Dear Taylor Walker,

After completing our review, we regret to inform you that we won’t be proceeding with your candidacy.
Thank you for the effort you put into the process.

Sincerely,

Liam Nguyen
Careers Team – Amazon"
